age,income,visits,rating,engagement,location,product_type,season,target
61.0,34335.0,8.0,3.211232943848949,19.61,Rural,B,Winter,6159.4
31.0,56579.0,9.0,3.141413612916298,20.99,Rural,A,Spring,5767.37
24.0,84417.0,12.0,3.284010464486191,34.49,Suburban,A,Summer,6505.01
38.0,92383.0,11.0,4.081999284747472,35.87,Urban,A,Winter,6514.73
25.0,134080.0,9.0,2.989567483264282,37.3,Suburban,B,Autumn,7065.1
53.0,49598.0,9.0,3.383170569162421,41.56,Rural,A,Spring,6694.01
32.0,56176.0,13.0,3.8800441687355924,60.56,Rural,B,Autumn,8080.49
28.0,35727.0,15.0,4.5825345109403575,30.54,Suburban,D,Spring,6066.39
29.0,31988.0,11.0,4.087837530456666,14.2,Rural,C,Winter,6724.71
44.0,67123.0,5.0,,23.36,Urban,D,Summer,5948.11
33.0,40622.0,11.0,4.090073495760382,13.04,Urban,A,Winter,5323.25
27.0,110878.0,10.0,4.20216894561554,34.66,Rural,A,Autumn,6467.41
55.0,30000.0,6.0,4.164036157223725,35.09,Urban,D,Winter,6171.84
25.0,76357.0,6.0,3.6490034572007897,40.87,Suburban,C,Summer,8315.41
35.0,36211.0,5.0,4.7064589768827885,47.42,Suburban,B,Summer,7931.35
43.0,39727.0,8.0,3.6243847748143594,19.02,Suburban,A,Spring,5576.85
18.0,78398.0,8.0,3.512887595030214,22.51,Suburban,D,Autumn,5403.33
41.0,42705.0,8.0,3.8981407371921786,5.13,Rural,B,Summer,5570.12
22.0,46263.0,7.0,3.990739137282179,23.06,Urban,D,Spring,5931.21
45.0,39892.0,10.0,4.143025547565989,14.01,Rural,A,Autumn,5306.23
23.0,146168.0,5.0,4.3630774276724145,32.13,Rural,D,Spring,6249.06
43.0,43970.0,7.0,2.9855521039318096,52.39,Rural,D,Autumn,6597.25
48.0,61438.0,6.0,5.0,33.1,Rural,D,Winter,6037.93
45.0,54125.0,9.0,3.36970105748021,30.41,Rural,D,Spring,5924.3
38.0,66884.0,13.0,4.146972179104611,24.7,Rural,C,Spring,7586.33
32.0,44030.0,6.0,4.279802496939501,36.53,Urban,C,Spring,8365.55
28.0,54154.0,6.0,3.698594072998135,31.46,Suburban,D,Autumn,5831.81
53.0,72910.0,9.0,4.131748481611674,25.93,Rural,D,Winter,5553.31
27.0,38890.0,7.0,2.7500813058568276,24.84,Urban,B,Winter,6610.74
23.0,103224.0,10.0,3.2571928482985566,10.19,Rural,A,Winter,4843.53
43.0,108309.0,10.0,3.3808802838550283,33.48,Urban,D,Autumn,6138.84
25.0,81084.0,6.0,3.5446543006609996,,Rural,C,Spring,6468.25
24.0,62003.0,5.0,,,Urban,B,Autumn,6274.22
18.0,30000.0,4.0,3.7740365559345372,30.21,Urban,A,Autumn,6410.27
29.0,74024.0,7.0,4.29526433910027,18.63,Suburban,D,Summer,5560.85
34.0,49234.0,11.0,3.18569368123653,15.56,Rural,C,Autumn,6799.6
38.0,52937.0,8.0,3.7882439432326764,27.39,Suburban,B,Spring,6809.84
46.0,30000.0,6.0,4.7404794228573826,55.7,Rural,B,Winter,7882.55
41.0,76634.0,9.0,4.275418324407241,41.74,Rural,A,Summer,6989.26
33.0,30000.0,11.0,4.084091663186351,29.84,Rural,A,Winter,6051.9
33.0,63526.0,11.0,3.9071658753736207,23.97,Suburban,B,Summer,6814.6
41.0,94120.0,8.0,3.0772587221301433,36.17,Suburban,B,Spring,7104.75
50.0,47351.0,7.0,2.723294049720293,20.53,Suburban,B,Summer,6440.37
37.0,109977.0,7.0,4.258956042743648,8.99,Urban,B,Spring,6074.55
29.0,41213.0,4.0,3.3944760919633796,75.6,Suburban,D,Summer,7608.06
23.0,80839.0,10.0,3.7423095021888875,18.5,Suburban,C,Spring,7139.33
18.0,31182.0,8.0,3.538744901807605,17.82,Rural,D,Spring,5368.96
43.0,100264.0,5.0,3.8180478289911295,37.91,Rural,A,Winter,6343.84
42.0,92781.0,9.0,3.8277539481948706,46.6,Urban,D,Autumn,6724.1
42.0,75673.0,9.0,3.2491405801408177,65.33,Suburban,D,Spring,7111.44
33.0,49186.0,9.0,4.385956912455635,54.2,Rural,D,Autumn,6896.56
52.0,30000.0,6.0,2.837168090285578,45.84,Urban,A,Spring,6980.64
29.0,49251.0,7.0,4.099665950008313,37.62,Suburban,C,Winter,7813.65
46.0,104313.0,8.0,1.9997576862294366,34.11,Rural,B,Autumn,6856.24
35.0,63894.0,12.0,4.138871615493909,58.2,Rural,D,Summer,7267.63
28.0,30000.0,9.0,4.052336557409557,11.25,Rural,B,Summer,6181.1
42.0,34120.0,4.0,3.7808373471673136,21.38,Urban,A,Autumn,5894.51
40.0,112036.0,6.0,4.184858437337488,43.78,Urban,C,Autumn,8488.17
39.0,76417.0,4.0,3.2640358804321554,39.38,Rural,A,Summer,6748.64
36.0,32306.0,,3.2172345187746036,47.22,Suburban,A,Winter,6517.22
35.0,30000.0,9.0,5.0,28.71,Urban,D,Winter,6058.79
64.0,43804.0,15.0,3.214447872436773,43.03,Suburban,A,Spring,6665.03
49.0,30000.0,4.0,3.6692641642868415,8.98,Rural,B,Spring,5754.19
44.0,55386.0,12.0,3.6470738526353954,40.53,Urban,D,Autumn,6449.12
36.0,200000.0,4.0,3.7132225386394437,13.23,Suburban,D,Autumn,4848.02
47.0,30000.0,7.0,4.909514015872971,50.11,Suburban,C,Autumn,8522.63
41.0,54556.0,9.0,4.008103176947327,47.92,Rural,C,Summer,8672.81
35.0,115377.0,10.0,4.397527494389793,26.98,Rural,C,Winter,7473.95
31.0,87077.0,9.0,3.655634619892105,21.87,Rural,B,Spring,6641.09
34.0,55583.0,12.0,3.419975800728161,12.84,Urban,C,Autumn,6849.12
18.0,55649.0,8.0,4.022078178579361,27.99,Urban,B,Winter,6958.69
38.0,33592.0,1.0,3.7319264440990447,22.91,Suburban,C,Winter,7048.15
29.0,52374.0,5.0,3.502378978908587,60.54,Urban,A,Autumn,7487.72
54.0,67624.0,4.0,3.7045276349024654,13.75,Suburban,C,Autumn,6636.52
35.0,104043.0,10.0,4.888790946113075,9.55,Suburban,C,Summer,6839.24
21.0,43911.0,7.0,4.494370989407504,27.13,Suburban,D,Summer,6057.51
34.0,54452.0,8.0,4.418362206393554,51.04,Suburban,C,Autumn,8496.97
22.0,37249.0,10.0,,43.09,Urban,D,Summer,6953.25
41.0,67014.0,3.0,3.304701615049728,14.39,Urban,A,Summer,5703.61
38.0,88600.0,4.0,4.09328805076147,18.53,Rural,D,Spring,5447.76
46.0,82029.0,5.0,3.4495888530536423,9.5,Rural,A,Spring,5021.27
26.0,33353.0,8.0,3.5937510306827316,56.57,Rural,B,Summer,8202.3
35.0,64436.0,6.0,2.8224103475387063,20.8,Suburban,C,Winter,6820.01
19.0,42674.0,11.0,2.8892764732967096,,Urban,C,Autumn,7183.39
43.0,99263.0,5.0,4.257961728500938,32.65,Urban,C,Autumn,8028.94
41.0,55235.0,15.0,4.227177775562484,65.13,Rural,D,Autumn,7203.15
41.0,30000.0,7.0,3.737915625805848,25.92,Suburban,C,Spring,7468.71
35.0,53643.0,10.0,2.470792220326358,40.46,Rural,C,Spring,8067.54
40.0,75300.0,5.0,4.190076681449787,13.49,Rural,B,Summer,6330.84
54.0,67643.0,8.0,3.4697169648161403,18.02,Suburban,D,Autumn,5071.44
32.0,46356.0,6.0,5.0,46.21,Suburban,D,Winter,6500.89
37.0,44684.0,5.0,3.326684262751435,4.4,Rural,A,Autumn,4378.66
22.0,36543.0,9.0,4.638515460311437,23.69,Rural,C,Summer,7810.37
25.0,49150.0,7.0,4.49470191886373,,Rural,C,Spring,8526.19
36.0,39033.0,6.0,3.4013084954191046,12.67,Suburban,A,Spring,5163.82
48.0,97250.0,11.0,,58.26,Rural,B,Winter,7821.45
32.0,38156.0,10.0,3.5561999432579965,57.33,Urban,C,Spring,9008.81
32.0,63649.0,5.0,3.775426488262796,31.86,Rural,B,Spring,7136.51
30.0,61522.0,6.0,3.2466939342745738,,Rural,D,Spring,5716.81
29.0,96070.0,6.0,5.0,66.06,Urban,C,Spring,9572.94
39.0,103227.0,6.0,3.193996898310793,35.14,Rural,D,Winter,5857.27
18.0,84794.0,5.0,4.332251706511845,26.02,Urban,D,Spring,6149.47
50.0,71429.0,6.0,2.945357449746787,77.82,Suburban,A,Spring,7739.86
27.0,35443.0,8.0,4.30659014123999,38.12,Suburban,B,Autumn,7257.53
44.0,35086.0,5.0,4.054593808465157,32.25,Urban,D,Summer,6434.2
20.0,39228.0,4.0,4.458591514255966,59.58,Rural,A,Winter,7296.73
43.0,87200.0,9.0,3.5853385562511844,50.05,Urban,D,Spring,6953.05
43.0,62110.0,6.0,3.8084955910474276,26.36,Urban,D,Summer,6141.8
40.0,92441.0,11.0,3.821445199216262,8.51,Rural,A,Spring,5004.91
23.0,98854.0,7.0,2.991044484343003,11.53,Urban,A,Autumn,5246.86
38.0,41649.0,7.0,3.4853355071848897,52.38,Urban,C,Winter,8534.92
21.0,60842.0,10.0,3.6623620283037903,8.09,Urban,D,Autumn,4758.84
32.0,59486.0,5.0,,36.6,Suburban,A,Summer,6609.46
47.0,50823.0,11.0,3.755097334751184,19.7,Urban,A,Spring,5934.54
45.0,45825.0,3.0,3.901408295587948,67.83,Urban,C,Winter,9085.17
35.0,108269.0,7.0,3.483111647402605,16.25,Suburban,C,Summer,7070.88
23.0,61450.0,12.0,4.532659292118462,,Suburban,B,Winter,5650.65
43.0,60269.0,8.0,3.2489197787537543,52.86,Rural,A,Summer,7238.22
35.0,40079.0,12.0,4.470936466937234,10.52,Urban,D,Spring,5178.38
18.0,83919.0,9.0,3.3006520414997804,43.82,Suburban,C,Autumn,8112.82
44.0,36223.0,,3.7978211196069536,77.37,Rural,B,Winter,8397.63
35.0,75166.0,8.0,4.257783167762529,29.65,Urban,C,Spring,8056.33
49.0,76200.0,6.0,5.0,28.66,Urban,B,Winter,7091.62
22.0,48715.0,5.0,2.7886502535003883,50.42,Suburban,D,Winter,6338.46
18.0,70181.0,8.0,3.2326519220889183,,Rural,D,Autumn,6975.76
38.0,65699.0,9.0,4.012896139887206,18.7,Urban,A,Summer,6084.48
38.0,58707.0,8.0,,28.49,Rural,C,Spring,7650.91
18.0,60263.0,11.0,4.032087496113103,16.17,Urban,C,Winter,7070.6
23.0,61753.0,9.0,4.862249780902103,25.73,Suburban,D,Winter,5632.98
68.0,63892.0,13.0,,36.88,Urban,C,Summer,8425.86
31.0,61705.0,7.0,3.6221852182919783,35.81,Rural,C,Winter,7756.66
44.0,34478.0,12.0,4.517686622463073,9.8,Rural,D,Spring,4906.04
27.0,55486.0,13.0,3.5182685755446217,28.46,Urban,A,Spring,6407.5
18.0,68355.0,10.0,2.9860934774735832,45.78,Suburban,B,Spring,7539.1
33.0,62859.0,13.0,3.7466015827000034,67.9,Rural,B,Summer,8571.93
32.0,96459.0,4.0,4.123121875191064,15.62,Rural,C,Spring,7098.94
30.0,81637.0,8.0,2.808600496227003,2.66,Urban,B,Autumn,5066.5
34.0,38746.0,8.0,4.939247665651926,29.17,Urban,C,Spring,8155.06
38.0,55088.0,4.0,4.683559276882621,51.63,Urban,A,Spring,7490.07
33.0,51243.0,9.0,4.070488051125293,29.71,Urban,C,Autumn,7888.56
20.0,59744.0,7.0,4.154905091038234,45.58,Suburban,C,Spring,8437.37
41.0,59785.0,2.0,3.899022742726977,,Rural,D,Spring,4298.01
18.0,81289.0,6.0,4.0735740179601745,45.33,Urban,D,Winter,6641.7
18.0,65425.0,5.0,3.884238260198753,41.91,Urban,B,Autumn,7673.68
44.0,110777.0,3.0,3.2592343181924104,25.46,Urban,A,Autumn,6053.1
41.0,67542.0,10.0,4.400418365793054,18.68,Rural,B,Autumn,6406.64
34.0,39526.0,6.0,4.370580890261996,22.49,Rural,B,Spring,6764.62
18.0,47399.0,11.0,2.569296992524507,11.74,Rural,B,Summer,6047.49
27.0,80975.0,,3.9592003119380195,33.29,Suburban,B,Autumn,7011.56
32.0,30000.0,6.0,3.2903304461039156,12.91,Urban,B,Winter,5948.95
18.0,30548.0,7.0,4.301135316791642,30.19,Suburban,A,Summer,6469.53
26.0,60195.0,11.0,3.237897666690228,19.32,Suburban,C,Autumn,6960.84
43.0,96323.0,9.0,3.627150758828992,12.49,Suburban,A,Spring,5185.36
52.0,115096.0,9.0,3.6161564057223985,33.07,Rural,D,Spring,6098.72
30.0,53715.0,8.0,4.149154748207159,19.53,Suburban,C,Winter,6950.36
44.0,101764.0,10.0,4.6291659057024255,32.08,Suburban,C,Winter,7630.18
18.0,62077.0,8.0,3.9615173205507768,18.84,Urban,D,Winter,5422.68
43.0,30000.0,8.0,2.9639921961637006,8.48,Urban,A,Autumn,4926.16
25.0,59633.0,6.0,3.652544201112136,13.2,Suburban,B,Winter,5757.17
39.0,43938.0,8.0,3.802507118981387,23.71,Suburban,C,Autumn,7232.81
32.0,94761.0,6.0,3.2060699802307715,11.02,Suburban,A,Winter,4769.1
51.0,59110.0,9.0,3.1444343437108517,21.08,Urban,C,Autumn,7293.75
25.0,31604.0,5.0,3.470775856087804,54.91,Suburban,D,Autumn,6703.85
43.0,30000.0,8.0,2.37625298701211,16.79,Urban,D,Spring,5295.63
32.0,59249.0,8.0,3.663100935095307,58.23,Rural,D,Spring,7071.77
33.0,30000.0,10.0,3.9449875225500297,9.21,Rural,C,Summer,6732.36
33.0,46208.0,4.0,3.6214834865444696,9.43,Suburban,B,Spring,5715.77
25.0,67206.0,9.0,3.317216714675279,18.53,Rural,C,Summer,7314.71
35.0,35295.0,8.0,3.849625339571682,41.83,Urban,C,Winter,8209.52
34.0,98419.0,7.0,3.8019509824284756,56.33,Urban,C,Autumn,8891.58
38.0,108608.0,9.0,3.1335102168991975,29.47,Urban,B,Spring,7127.87
36.0,36014.0,7.0,3.5286774467870496,3.68,Rural,B,Spring,5213.3
45.0,51585.0,7.0,3.530569396312413,38.4,Rural,A,Summer,6729.52
46.0,98454.0,13.0,3.677675745968785,11.63,Rural,A,Winter,4940.98
22.0,59835.0,11.0,3.6040064628872437,28.13,Suburban,A,Summer,6261.12
45.0,30000.0,4.0,3.5320405618137514,17.56,Rural,A,Spring,5576.77
21.0,55734.0,4.0,3.877109100195476,25.01,Suburban,B,Summer,6909.03
42.0,39087.0,9.0,3.74127800423178,38.99,Rural,C,Winter,7870.3
42.0,104203.0,9.0,3.124775250545876,31.05,Rural,D,Spring,5939.49
18.0,81062.0,8.0,4.8253399817817835,18.45,Suburban,A,Summer,5973.48
36.0,51181.0,7.0,3.787490628816239,5.23,Urban,A,Summer,5025.19
29.0,64285.0,5.0,3.7289419777311994,,Urban,C,Summer,7912.92
26.0,31130.0,6.0,3.0219296094489887,59.32,Rural,B,Autumn,7943.83
51.0,41073.0,7.0,3.3656115349234677,18.14,Suburban,B,Winter,5961.86
27.0,130176.0,7.0,3.6201115892534186,31.45,Rural,C,Winter,7604.11
25.0,61498.0,3.0,3.7089807730867546,32.58,Urban,C,Autumn,7992.71
36.0,95325.0,,3.38805188531105,23.03,Suburban,C,Summer,7435.48
43.0,67239.0,3.0,4.586631118955955,32.32,Urban,A,Spring,6716.35
33.0,115513.0,6.0,2.927888860022155,46.56,Rural,A,Summer,7014.89
49.0,30000.0,5.0,4.727493073872386,20.85,Suburban,C,Autumn,7222.52
41.0,54496.0,11.0,3.629979732379215,26.04,Rural,A,Summer,6201.57
18.0,136270.0,7.0,3.7632524799092866,31.87,Urban,C,Summer,8284.2
29.0,96576.0,8.0,3.7597146823582563,25.92,Rural,A,Autumn,5986.21
28.0,116156.0,10.0,4.8009516461321775,15.4,Urban,A,Winter,5642.31
41.0,59672.0,10.0,3.488042451259232,46.45,Rural,C,Autumn,8262.53
18.0,45773.0,11.0,4.245064655474268,40.69,Rural,D,Winter,6281.64
66.0,35826.0,7.0,4.108034728185945,52.71,Urban,C,Spring,8960.08
41.0,34597.0,10.0,3.638768792340224,31.25,Rural,B,Autumn,6907.56
37.0,89638.0,8.0,3.8286203945203097,33.67,Suburban,B,Winter,6836.53
49.0,77389.0,10.0,4.393727291043572,39.61,Suburban,A,Summer,6821.91
63.0,57914.0,6.0,,,Rural,C,Summer,8535.31
45.0,77195.0,9.0,4.271131447562493,7.22,Rural,D,Spring,4645.04
46.0,64294.0,7.0,3.5814103721169714,34.09,Urban,A,Spring,6615.68
37.0,96868.0,7.0,4.208792411425939,27.3,Suburban,A,Winter,5857.15
33.0,96408.0,10.0,3.9847667409978036,74.81,Rural,C,Summer,9570.78
29.0,35139.0,7.0,2.512251237394565,,Urban,B,Summer,7420.4
25.0,68653.0,7.0,3.079208696343575,13.4,Urban,A,Spring,5523.49
27.0,30000.0,7.0,3.809146416999455,34.69,Suburban,A,Autumn,6286.37
19.0,63992.0,11.0,3.1798315318349597,26.96,Suburban,D,Spring,5713.23
34.0,80996.0,12.0,3.8392220921247473,24.39,Urban,B,Spring,6988.02
18.0,31043.0,5.0,4.072910065774732,55.14,Suburban,D,Summer,7100.69
37.0,48619.0,9.0,4.287239159603252,49.59,Rural,C,Spring,8643.03
35.0,60160.0,12.0,3.531869176447581,14.51,Urban,A,Spring,5617.21
37.0,67303.0,13.0,2.4798195785526964,50.11,Suburban,C,Winter,8049.33
29.0,52088.0,8.0,2.7655947038498807,10.43,Urban,A,Winter,4972.38
70.0,33318.0,5.0,3.6988789674590876,,Urban,A,Spring,6410.56
51.0,58279.0,8.0,4.692666328537302,31.02,Urban,D,Spring,6376.68
20.0,30000.0,7.0,3.7182865144254102,,Urban,C,Winter,7561.78
38.0,53299.0,8.0,4.204869753065198,16.74,Rural,C,Winter,6866.74
28.0,48017.0,4.0,3.333961915472011,29.7,Rural,B,Spring,6985.8
23.0,55987.0,1.0,3.4974903474325387,7.52,Suburban,C,Autumn,6182.53
19.0,45267.0,9.0,4.249037149537777,19.72,Rural,A,Winter,5608.91
40.0,30000.0,4.0,4.321091753041748,41.61,Urban,C,Autumn,8399.26
27.0,49853.0,5.0,3.9293397968649066,36.83,Rural,D,Autumn,6200.34
47.0,95360.0,7.0,4.188918383733971,19.63,Suburban,B,Summer,6604.05
47.0,112502.0,8.0,3.3948723036218236,64.62,Suburban,B,Spring,8166.44
51.0,200000.0,10.0,4.389883734749458,37.4,Rural,B,Spring,7474.43
25.0,139501.0,7.0,4.223619371083786,24.09,Rural,A,Winter,5854.62
41.0,32910.0,7.0,4.033564496822434,38.98,Urban,B,Autumn,7497.11
43.0,48814.0,8.0,3.331823778853054,24.53,Urban,D,Autumn,5703.69
29.0,59196.0,8.0,4.1132270252318,4.17,Rural,C,Winter,5868.32
26.0,57367.0,6.0,3.585162490170449,29.6,Urban,D,Winter,5898.75
54.0,61992.0,6.0,4.8687297850626265,29.48,Urban,A,Autumn,6504.14
38.0,199545.0,7.0,3.922653536616952,54.05,Urban,C,Summer,9138.78
43.0,34856.0,7.0,3.286462929064523,10.84,Rural,B,Winter,5568.34
25.0,41908.0,11.0,3.3788392555307514,45.55,Rural,C,Spring,8401.5
20.0,136205.0,3.0,4.842955399898935,50.15,Urban,C,Winter,8771.64
28.0,44003.0,9.0,4.680113755150502,53.83,Suburban,A,Spring,7295.1
34.0,72896.0,7.0,3.3251472877689143,30.71,Suburban,D,Spring,5869.05
22.0,100441.0,9.0,3.725672119129207,25.74,Urban,D,Spring,6033.22
35.0,76363.0,5.0,4.180253760592586,43.15,Urban,B,Autumn,7719.34
18.0,65899.0,8.0,4.46692424703553,39.03,Suburban,D,Summer,6585.22
22.0,95732.0,11.0,3.5140765050446086,22.94,Urban,A,Autumn,6022.63
43.0,38310.0,10.0,4.065958799687199,23.38,Suburban,C,Summer,7529.27
42.0,46715.0,7.0,3.797275829189133,7.6,Urban,D,Autumn,4670.99
30.0,78262.0,13.0,4.29646437498237,39.14,Rural,A,Winter,6507.9
23.0,30000.0,7.0,4.373078309948455,26.28,Urban,B,Autumn,7057.64
23.0,121576.0,7.0,3.258417406332892,52.57,Urban,C,Winter,8590.25
31.0,69682.0,4.0,3.6599612240491557,18.7,Suburban,C,Summer,7258.59
43.0,64635.0,11.0,3.7929666957615074,27.71,Urban,C,Summer,8003.59
46.0,30000.0,7.0,2.4297740371198797,25.61,Rural,D,Autumn,5446.7
29.0,31467.0,8.0,3.054952306880228,13.97,Suburban,C,Spring,6737.96
21.0,49056.0,7.0,3.418991766732672,36.82,Urban,D,Spring,6479.44
38.0,89654.0,10.0,3.995078121517211,12.72,Rural,D,Spring,5057.67
25.0,30000.0,6.0,3.8091649861976085,49.55,Suburban,B,Spring,7759.99
29.0,88804.0,9.0,3.3740330888507652,47.28,Urban,D,Spring,6866.38
51.0,50010.0,8.0,4.2892073560165676,49.49,Urban,B,Winter,7798.34
45.0,53546.0,7.0,3.2009187999076865,23.78,Rural,A,Autumn,5742.86
37.0,67968.0,9.0,4.413735938554234,18.05,Rural,D,Winter,5195.51
20.0,68505.0,9.0,3.7348600603384345,29.05,Urban,A,Winter,6219.52
38.0,41931.0,7.0,4.763200095616429,8.25,Suburban,C,Summer,6682.38
48.0,81835.0,13.0,3.383252056052137,15.9,Rural,A,Winter,5181.95
30.0,30000.0,7.0,3.6419562509278625,50.97,Suburban,D,Winter,6438.15
51.0,47800.0,8.0,3.581442253716629,36.21,Rural,C,Winter,7727.99
51.0,64656.0,7.0,3.3989748256330974,32.54,Urban,C,Spring,8029.43
55.0,50389.0,4.0,3.8010552357462712,7.54,Suburban,A,Summer,4950.95
39.0,30000.0,,3.5350463791602347,27.65,Urban,A,Winter,6043.63
42.0,87467.0,8.0,4.355808609551953,20.68,Urban,C,Spring,7599.4
52.0,32074.0,7.0,4.415015135557145,8.32,Rural,A,Spring,5067.89
40.0,57887.0,11.0,4.39739930760999,14.85,Rural,A,Autumn,5420.7
29.0,64635.0,10.0,4.129686072747155,61.28,Rural,D,Autumn,7109.54
30.0,60471.0,9.0,2.271571962932345,14.49,Urban,B,Spring,6239.88
38.0,107420.0,6.0,4.6839914752712914,32.99,Urban,C,Autumn,8136.52
20.0,58301.0,7.0,4.591833798593155,4.84,Suburban,B,Winter,5201.87
33.0,74141.0,7.0,3.4580622931503187,43.94,Suburban,A,Spring,6736.8
48.0,58224.0,8.0,3.923607531433192,21.52,Suburban,D,Autumn,5325.73
18.0,81347.0,8.0,3.8885868797037446,42.28,Urban,B,Autumn,7687.62
53.0,120180.0,7.0,3.7792747005106717,19.61,Suburban,D,Autumn,5212.93
48.0,64137.0,10.0,3.47480069322375,15.03,Rural,D,Winter,4839.56
29.0,88515.0,5.0,3.6065312909661977,24.85,Suburban,A,Summer,6092.75
42.0,123954.0,7.0,4.917102277780129,29.94,Rural,B,Autumn,7096.22
35.0,118018.0,5.0,2.8715082695126024,,Urban,B,Spring,8577.58
50.0,49383.0,7.0,4.203474934031091,21.5,Urban,B,Winter,6582.24
47.0,100530.0,4.0,2.674110789116871,16.88,Rural,A,Spring,5445.04
18.0,67805.0,14.0,3.1770892655453378,44.61,Suburban,A,Autumn,6624.01
42.0,104675.0,7.0,2.420596414794726,36.23,Urban,C,Winter,7810.77
33.0,79564.0,8.0,4.811739864670835,14.42,Urban,D,Winter,5261.69
36.0,68723.0,5.0,3.9774143097759445,60.66,Rural,A,Spring,7484.09
26.0,74383.0,9.0,3.314625336265866,23.92,Suburban,A,Summer,6006.01
56.0,68024.0,7.0,4.647130878205841,,Urban,C,Summer,7794.44
47.0,69367.0,8.0,3.7595693395232845,18.84,Suburban,D,Summer,5432.73
26.0,55303.0,4.0,4.104079038084507,44.39,Rural,C,Autumn,8333.23
19.0,52793.0,4.0,3.226952408240671,15.3,Urban,A,Summer,5822.39
30.0,144580.0,4.0,4.69252587189784,24.92,Rural,B,Spring,6987.35
40.0,76021.0,6.0,3.78311896605668,30.34,Rural,C,Spring,7795.97
38.0,44952.0,4.0,2.565488109990624,37.26,Urban,B,Winter,7108.26
50.0,52119.0,6.0,4.442686927657237,24.74,Suburban,B,Winter,6498.55
44.0,101532.0,4.0,3.5710904051634293,25.7,Rural,C,Autumn,7400.52
47.0,41436.0,,3.8428061015641335,32.24,Urban,B,Autumn,7186.1
39.0,30000.0,9.0,3.1246843459058495,44.73,Suburban,B,Spring,7440.12
18.0,30000.0,5.0,2.716273658322579,34.89,Urban,B,Winter,7083.43
33.0,30000.0,15.0,4.652584618570265,18.6,Urban,C,Autumn,7413.75
48.0,31276.0,10.0,3.4938337003863977,9.65,Urban,A,Winter,4946.57
34.0,33176.0,5.0,3.1542911606198354,47.81,Rural,B,Spring,7671.55
41.0,119685.0,10.0,3.9837334182519135,34.18,Rural,D,Autumn,6069.0
31.0,58508.0,9.0,2.419990085403788,22.91,Urban,D,Spring,5690.6
23.0,49930.0,11.0,2.757450822445604,8.7,Rural,C,Summer,6571.77
34.0,30000.0,8.0,3.9078170048313923,24.89,Suburban,D,Winter,5390.49
39.0,55739.0,5.0,2.8680743358631924,37.92,Rural,D,Summer,6340.32
27.0,30000.0,7.0,3.0931908318415013,31.59,Rural,A,Summer,6429.66
32.0,49776.0,10.0,2.701091286412505,55.56,Rural,B,Autumn,7762.47
24.0,168089.0,8.0,3.7849944210662216,53.31,Urban,D,Summer,7322.06
48.0,83442.0,7.0,4.84800366761203,25.28,Urban,C,Spring,7926.92
31.0,53912.0,10.0,4.259800760459075,6.75,Rural,C,Summer,6579.3
52.0,84886.0,9.0,5.0,27.87,Rural,B,Summer,7282.13
53.0,46130.0,6.0,4.5156295977204195,21.33,Suburban,A,Spring,5860.24
34.0,40121.0,7.0,3.6994846700505315,15.08,Suburban,A,Spring,5371.25
23.0,140374.0,4.0,3.5395067941525484,25.17,Urban,C,Summer,7931.51
18.0,33822.0,5.0,3.9886448506330523,65.47,Suburban,A,Summer,7722.99
18.0,50158.0,9.0,,19.01,Rural,B,Winter,6171.66
19.0,69774.0,11.0,3.5386481575966475,34.65,Suburban,A,Summer,6553.09
52.0,37492.0,6.0,3.2255483893199806,28.98,Rural,D,Spring,5840.61
36.0,82893.0,11.0,4.291097320534025,85.9,Rural,B,Autumn,8887.81
40.0,51365.0,3.0,2.6704338286892297,22.77,Rural,A,Summer,5913.68
18.0,83446.0,10.0,3.5951934155644225,48.57,Rural,D,Summer,6915.01
21.0,80257.0,9.0,3.436005187136567,12.61,Suburban,A,Winter,4945.63
46.0,53024.0,8.0,5.0,23.8,Rural,B,Autumn,6783.28
38.0,140833.0,5.0,,67.25,Urban,B,Summer,8913.6
33.0,42930.0,8.0,4.401821389504506,63.62,Urban,A,Winter,7564.2
42.0,117528.0,3.0,2.638027884275545,43.88,Suburban,C,Winter,7837.58
55.0,107739.0,5.0,3.6725532320930343,13.3,Rural,C,Winter,6574.12
32.0,145138.0,,3.2727980281918865,54.76,Urban,D,Summer,7262.62
36.0,65318.0,7.0,3.420695748957016,12.53,Urban,B,Summer,6353.85
37.0,40365.0,11.0,5.0,31.45,Urban,C,Winter,7976.1
64.0,169126.0,5.0,3.808347649615674,44.87,Urban,D,Spring,6855.34
18.0,50648.0,8.0,3.161854352704836,55.34,Urban,C,Autumn,8800.41
43.0,39864.0,5.0,3.1797505637104218,25.83,Urban,D,Winter,5602.59
34.0,54454.0,9.0,4.713928209486213,39.49,Urban,A,Autumn,6913.5
42.0,36649.0,7.0,3.8107359833117034,30.58,Rural,D,Winter,5715.81
27.0,77892.0,9.0,3.606160672581442,31.34,Rural,D,Winter,5782.26
34.0,44230.0,12.0,2.7301654059206983,10.58,Suburban,C,Autumn,6298.69
44.0,51858.0,9.0,3.934784836088265,29.44,Suburban,B,Autumn,6772.78
70.0,97138.0,9.0,3.3767319404560747,19.83,Rural,D,Winter,5189.56
45.0,81785.0,4.0,3.6161869513493157,13.32,Urban,A,Winter,5251.68
25.0,60343.0,9.0,2.8683896759168603,51.92,Suburban,C,Autumn,8334.95
